,# ingredient id,ingredient name,compound id
16907,25,jasmine tea,764
16908,25,jasmine tea,766
16909,25,jasmine tea,211
16910,25,jasmine tea,220
16911,25,jasmine tea,772
16912,25,jasmine tea,224
16913,25,jasmine tea,846
16914,25,jasmine tea,227
16915,25,jasmine tea,235
16916,25,jasmine tea,784
16917,25,jasmine tea,793
16918,25,jasmine tea,794
16919,25,jasmine tea,798
16920,25,jasmine tea,521
16921,25,jasmine tea,600
16922,25,jasmine tea,800
16923,25,jasmine tea,806
16924,25,jasmine tea,811
16925,25,jasmine tea,813
16926,25,jasmine tea,848
16927,25,jasmine tea,822
16928,25,jasmine tea,559
16929,25,jasmine tea,273
16930,25,jasmine tea,826
16931,25,jasmine tea,827
16932,25,jasmine tea,275
16933,25,jasmine tea,282
16934,25,jasmine tea,610
16935,25,jasmine tea,288
16936,25,jasmine tea,292
16937,25,jasmine tea,836
16938,25,jasmine tea,294
16939,25,jasmine tea,841
16940,25,jasmine tea,298
16941,25,jasmine tea,299
16942,25,jasmine tea,858
16943,25,jasmine tea,771
16944,25,jasmine tea,311
16945,25,jasmine tea,875
16946,25,jasmine tea,1068
16947,25,jasmine tea,326
16948,25,jasmine tea,885
16949,25,jasmine tea,886
16950,25,jasmine tea,126
16951,25,jasmine tea,340
16952,25,jasmine tea,895
16953,25,jasmine tea,345
16954,25,jasmine tea,346
16955,25,jasmine tea,357
16956,25,jasmine tea,909
16957,25,jasmine tea,912
16958,25,jasmine tea,1089
16959,25,jasmine tea,1100
16960,25,jasmine tea,6
16961,25,jasmine tea,922
16962,25,jasmine tea,20
16963,25,jasmine tea,925
16964,25,jasmine tea,243
16965,25,jasmine tea,384
16966,25,jasmine tea,387
16967,25,jasmine tea,397
16968,25,jasmine tea,400
16969,25,jasmine tea,943
16970,25,jasmine tea,410
16971,25,jasmine tea,415
16972,25,jasmine tea,954
16973,25,jasmine tea,249
16974,25,jasmine tea,961
16975,25,jasmine tea,423
16976,25,jasmine tea,424
16977,25,jasmine tea,427
16978,25,jasmine tea,971
16979,25,jasmine tea,978
16980,25,jasmine tea,980
16981,25,jasmine tea,435
16982,25,jasmine tea,985
16983,25,jasmine tea,990
16984,25,jasmine tea,442
16985,25,jasmine tea,440
16986,25,jasmine tea,445
16987,25,jasmine tea,995
16988,25,jasmine tea,996
16989,25,jasmine tea,1002
16990,25,jasmine tea,1004
16991,25,jasmine tea,1007
16992,25,jasmine tea,460
16993,25,jasmine tea,466
16994,25,jasmine tea,1015
16995,25,jasmine tea,1023
16996,25,jasmine tea,1040
16997,25,jasmine tea,1064
16998,25,jasmine tea,519
16999,25,jasmine tea,667
17000,25,jasmine tea,1069
17001,25,jasmine tea,524
17002,25,jasmine tea,927
17003,25,jasmine tea,1080
17004,25,jasmine tea,1082
17005,25,jasmine tea,737
17006,25,jasmine tea,541
17007,25,jasmine tea,1092
17008,25,jasmine tea,1104
17009,25,jasmine tea,1013
17010,25,jasmine tea,1095
17011,25,jasmine tea,549
17012,25,jasmine tea,550
17013,25,jasmine tea,1102
17014,25,jasmine tea,554
17015,25,jasmine tea,556
17016,1458,jasminum grandiflorum,1090
17017,1458,jasminum grandiflorum,912
17018,1458,jasminum grandiflorum,387
17019,1458,jasminum grandiflorum,375
17020,1458,jasminum grandiflorum,519
17021,1458,jasminum grandiflorum,587
17022,1458,jasminum grandiflorum,171
17023,1333,jasminum grandiflorum oil,912
17024,1265,jasminum odoratissimum oil,912
17025,710,java citronella,806
17026,710,java citronella,681
17027,710,java citronella,423
17028,710,java citronella,798
17029,710,java citronella,1078
17030,710,java citronella,282
17031,710,java citronella,954
17032,710,java citronella,165
17033,710,java citronella,136
17034,710,java citronella,995
17035,1302,java citronella oil,282
17036,1302,java citronella oil,423
17037,1302,java citronella oil,165
17038,1434,jerusalem artichoke,324
17039,669,jonquil,912
17040,669,jonquil,148
17041,669,jonquil,519
17042,669,jonquil,0
17043,669,jonquil,155
17044,1119,jonquil oil,155
17045,873,juniper berry,243
17046,873,juniper berry,273
17047,873,juniper berry,847
17048,873,juniper berry,423
17049,873,juniper berry,424
17050,873,juniper berry,703
17051,873,juniper berry,704
17052,873,juniper berry,292
17053,873,juniper berry,156
17054,873,juniper berry,434
17055,873,juniper berry,296
17056,873,juniper berry,586
17057,873,juniper berry,730
17058,873,juniper berry,235
17059,873,juniper berry,862
17060,873,juniper berry,174
17061,873,juniper berry,734
17062,873,juniper berry,599
17063,873,juniper berry,519
17064,873,juniper berry,56
17065,873,juniper berry,886
17066,873,juniper berry,757
17067,873,juniper berry,1026
17068,873,juniper berry,203
17069,873,juniper berry,684
17070,873,juniper berry,761
17071,873,juniper berry,477
17072,873,juniper berry,764
17073,873,juniper berry,1040
17074,873,juniper berry,628
17075,873,juniper berry,449
17076,873,juniper berry,213
17077,873,juniper berry,909
17078,873,juniper berry,772
17079,873,juniper berry,645
17080,873,juniper berry,90
17081,873,juniper berry,93
17082,873,juniper berry,1062
17083,873,juniper berry,1064
17084,873,juniper berry,786
17085,873,juniper berry,325
17086,873,juniper berry,657
17087,873,juniper berry,658
17088,873,juniper berry,384
17089,873,juniper berry,793
17090,873,juniper berry,798
17091,873,juniper berry,673
17092,873,juniper berry,400
17093,873,juniper berry,806
17094,873,juniper berry,1092
17095,873,juniper berry,812
17096,873,juniper berry,131
17097,873,juniper berry,954
17098,873,juniper berry,612
17099,873,juniper berry,1102
17100,873,juniper berry,136
17101,873,juniper berry,1082
17102,873,juniper berry,554
17103,55,juniper leaf oil,213
17104,1150,juniper oil,953
17105,834,juniperus chinensis oil,743
17106,332,juniperus phoenicea oil,243
17107,911,juniperus sabina,325
17108,40,kabosu peel oil,698
17109,972,kaempferia ethel bulb oil,564
17110,1141,kaffir lime,580
17111,1141,kaffir lime,703
17112,1141,kaffir lime,704
17113,1141,kaffir lime,610
17114,1141,kaffir lime,834
17115,1141,kaffir lime,571
17116,1141,kaffir lime,572
17117,1141,kaffir lime,156
17118,1141,kaffir lime,434
17119,1141,kaffir lime,296
17120,1141,kaffir lime,442
17121,1141,kaffir lime,165
17122,1141,kaffir lime,166
17123,1141,kaffir lime,583
17124,1141,kaffir lime,586
17125,1141,kaffir lime,24
17126,1141,kaffir lime,30
17127,1141,kaffir lime,862
17128,1141,kaffir lime,35
17129,1141,kaffir lime,177
17130,1141,kaffir lime,602
17131,1141,kaffir lime,45
17132,1141,kaffir lime,1012
17133,1141,kaffir lime,322
17134,1141,kaffir lime,1015
17135,1141,kaffir lime,317
17136,1141,kaffir lime,522
17137,1141,kaffir lime,292
17138,1141,kaffir lime,260
17139,1141,kaffir lime,1049
17140,1141,kaffir lime,761
17141,1141,kaffir lime,898
17142,1141,kaffir lime,628
17143,1141,kaffir lime,449
17144,1141,kaffir lime,132
17145,1141,kaffir lime,86
17146,1141,kaffir lime,88
17147,1141,kaffir lime,645
17148,1141,kaffir lime,918
17149,1141,kaffir lime,921
17150,1141,kaffir lime,1062
17151,1141,kaffir lime,235
17152,1141,kaffir lime,784
17153,1141,kaffir lime,657
17154,1141,kaffir lime,524
17155,1141,kaffir lime,793
17156,1141,kaffir lime,650
17157,1141,kaffir lime,798
17158,1141,kaffir lime,1078
17159,1141,kaffir lime,670
17160,1141,kaffir lime,673
17161,1141,kaffir lime,162
17162,1141,kaffir lime,404
17163,1141,kaffir lime,1092
17164,1141,kaffir lime,256
17165,1141,kaffir lime,947
17166,1141,kaffir lime,684
17167,1141,kaffir lime,490
17168,1141,kaffir lime,131
17169,1141,kaffir lime,951
17170,1141,kaffir lime,1033
17171,1141,kaffir lime,954
17172,1141,kaffir lime,511
17173,1141,kaffir lime,136
17174,1141,kaffir lime,1082
17175,1141,kaffir lime,554
17176,303,kale,853
17177,303,kale,531
17178,303,kale,147
17179,245,kaschmis citronella oil,132
17180,857,katsuobushi,462
17181,857,katsuobushi,561
17182,857,katsuobushi,519
17183,857,katsuobushi,904
17184,857,katsuobushi,425
17185,857,katsuobushi,285
17186,857,katsuobushi,187
17187,857,katsuobushi,225
17188,857,katsuobushi,107
17189,857,katsuobushi,369
17190,857,katsuobushi,305
17191,857,katsuobushi,277
17192,857,katsuobushi,920
17193,857,katsuobushi,781
17194,857,katsuobushi,20
17195,857,katsuobushi,1064
17196,857,katsuobushi,853
17197,857,katsuobushi,925
17198,857,katsuobushi,727
17199,857,katsuobushi,413
17200,857,katsuobushi,861
17201,857,katsuobushi,254
17202,857,katsuobushi,734
17203,857,katsuobushi,927
17204,857,katsuobushi,756
17205,857,katsuobushi,599
17206,857,katsuobushi,37
17207,857,katsuobushi,308
17208,857,katsuobushi,1079
17209,857,katsuobushi,397
17210,857,katsuobushi,758
17211,857,katsuobushi,247
17212,857,katsuobushi,249
17213,857,katsuobushi,742
17214,857,katsuobushi,291
17215,857,katsuobushi,675
17216,857,katsuobushi,464
17217,857,katsuobushi,840
17218,857,katsuobushi,943
17219,857,katsuobushi,406
17220,857,katsuobushi,669
17221,857,katsuobushi,256
17222,857,katsuobushi,885
17223,857,katsuobushi,54
17224,857,katsuobushi,620
17225,857,katsuobushi,894
17226,857,katsuobushi,568
17227,857,katsuobushi,753
17228,857,katsuobushi,818
17229,857,katsuobushi,806
17230,857,katsuobushi,689
17231,857,katsuobushi,937
17232,857,katsuobushi,623
17233,857,katsuobushi,139
17234,857,katsuobushi,118
17235,257,kelp,413
17236,257,kelp,730
17237,257,kelp,756
17238,257,kelp,158
17239,257,kelp,229
17240,257,kelp,811
17241,257,kelp,798
17242,257,kelp,675
17243,257,kelp,552
17244,257,kelp,203
17245,257,kelp,27
17246,999,kencur oil,1029
17247,24,keta salmon,272
17248,24,keta salmon,275
17249,24,keta salmon,282
17250,24,keta salmon,292
17251,24,keta salmon,294
17252,24,keta salmon,1028
17253,24,keta salmon,853
17254,24,keta salmon,595
17255,24,keta salmon,599
17256,24,keta salmon,600
17257,24,keta salmon,54
17258,24,keta salmon,890
17259,24,keta salmon,62
17260,24,keta salmon,63
17261,24,keta salmon,893
17262,24,keta salmon,344
17263,24,keta salmon,901
17264,24,keta salmon,902
17265,24,keta salmon,357
17266,24,keta salmon,909
17267,24,keta salmon,912
17268,24,keta salmon,369
17269,24,keta salmon,914
17270,24,keta salmon,645
17271,24,keta salmon,1083
17272,24,keta salmon,656
17273,24,keta salmon,657
17274,24,keta salmon,927
17275,24,keta salmon,661
17276,24,keta salmon,108
17277,24,keta salmon,390
17278,24,keta salmon,391
17279,24,keta salmon,756
17280,24,keta salmon,118
17281,24,keta salmon,160
17282,24,keta salmon,798
17283,24,keta salmon,409
17284,24,keta salmon,686
17285,24,keta salmon,136
17286,24,keta salmon,985
17287,24,keta salmon,961
17288,24,keta salmon,423
17289,24,keta salmon,424
17290,24,keta salmon,972
17291,24,keta salmon,978
17292,24,keta salmon,714
17293,24,keta salmon,157
17294,24,keta salmon,719
17295,24,keta salmon,943
17296,24,keta salmon,984
17297,24,keta salmon,990
17298,24,keta salmon,724
17299,24,keta salmon,413
17300,24,keta salmon,730
17301,24,keta salmon,1004
17302,24,keta salmon,531
17303,24,keta salmon,177
17304,24,keta salmon,742
17305,24,keta salmon,71
17306,24,keta salmon,196
17307,24,keta salmon,1023
17308,24,keta salmon,198
17309,24,keta salmon,203
17310,24,keta salmon,761
17311,24,keta salmon,764
17312,24,keta salmon,199
17313,24,keta salmon,769
17314,24,keta salmon,772
17315,24,keta salmon,1054
17316,24,keta salmon,229
17317,24,keta salmon,286
17318,24,keta salmon,1064
17319,24,keta salmon,786
17320,24,keta salmon,524
17321,24,keta salmon,1072
17322,24,keta salmon,243
17323,24,keta salmon,249
17324,24,keta salmon,806
17325,24,keta salmon,1013
17326,24,keta salmon,811
17327,24,keta salmon,490
17328,24,keta salmon,549
17329,24,keta salmon,915
17330,24,keta salmon,554
17331,24,keta salmon,555
17332,172,key lime leaf,434
17333,172,key lime leaf,921
17334,759,kidney bean,272
17335,759,kidney bean,0
17336,759,kidney bean,275
17337,759,kidney bean,918
17338,759,kidney bean,610
17339,759,kidney bean,567
17340,759,kidney bean,285
17341,759,kidney bean,292
17342,759,kidney bean,836
17343,759,kidney bean,299
17344,759,kidney bean,861
17345,759,kidney bean,595
17346,759,kidney bean,599
17347,759,kidney bean,600
17348,759,kidney bean,402
17349,759,kidney bean,890
17350,759,kidney bean,63
17351,759,kidney bean,893
17352,759,kidney bean,338
17353,759,kidney bean,340
17354,759,kidney bean,345
17355,759,kidney bean,346
17356,759,kidney bean,628
17357,759,kidney bean,902
17358,759,kidney bean,358
17359,759,kidney bean,368
17360,759,kidney bean,369
17361,759,kidney bean,647
17362,759,kidney bean,93
17363,759,kidney bean,920
17364,759,kidney bean,97
17365,759,kidney bean,656
17366,759,kidney bean,657
17367,759,kidney bean,243
17368,759,kidney bean,619
17369,759,kidney bean,117
17370,759,kidney bean,121
17371,759,kidney bean,409
17372,759,kidney bean,947
17373,759,kidney bean,415
17374,759,kidney bean,419
17375,759,kidney bean,960
17376,759,kidney bean,962
17377,759,kidney bean,847
17378,759,kidney bean,423
17379,759,kidney bean,704
17380,759,kidney bean,430
17381,759,kidney bean,978
17382,759,kidney bean,980
17383,759,kidney bean,983
17384,759,kidney bean,984
17385,759,kidney bean,442
17386,759,kidney bean,724
17387,759,kidney bean,1043
17388,759,kidney bean,1004
17389,759,kidney bean,1007
17390,759,kidney bean,1102
17391,759,kidney bean,545
17392,759,kidney bean,753
17393,759,kidney bean,482
17394,759,kidney bean,203
17395,759,kidney bean,761
17396,759,kidney bean,764
17397,759,kidney bean,1040
17398,759,kidney bean,766
17399,759,kidney bean,1049
17400,759,kidney bean,787
17401,759,kidney bean,772
17402,759,kidney bean,1054
17403,759,kidney bean,229
17404,759,kidney bean,515
17405,759,kidney bean,1064
17406,759,kidney bean,734
17407,759,kidney bean,786
17408,759,kidney bean,524
17409,759,kidney bean,798
17410,759,kidney bean,1082
17411,759,kidney bean,806
17412,759,kidney bean,541
17413,759,kidney bean,1092
17414,759,kidney bean,554
17415,759,kidney bean,1013
17416,759,kidney bean,811
17417,759,kidney bean,911
17418,759,kidney bean,818
17419,759,kidney bean,1104
17420,759,kidney bean,556
17421,929,kiwi,761
17422,929,kiwi,134
17423,929,kiwi,971
17424,929,kiwi,1040
17425,929,kiwi,847
17426,929,kiwi,628
17427,929,kiwi,873
17428,929,kiwi,876
17429,929,kiwi,199
17430,929,kiwi,292
17431,929,kiwi,86
17432,929,kiwi,505
17433,929,kiwi,156
17434,929,kiwi,435
17435,929,kiwi,253
17436,929,kiwi,228
17437,929,kiwi,159
17438,929,kiwi,91
17439,929,kiwi,922
17440,929,kiwi,990
17441,929,kiwi,302
17442,929,kiwi,1062
17443,929,kiwi,168
17444,929,kiwi,316
17445,929,kiwi,786
17446,929,kiwi,787
17447,929,kiwi,104
17448,929,kiwi,772
17449,929,kiwi,449
17450,929,kiwi,862
17451,929,kiwi,174
17452,929,kiwi,390
17453,929,kiwi,177
17454,929,kiwi,397
17455,929,kiwi,519
17456,929,kiwi,296
17457,929,kiwi,673
17458,929,kiwi,400
17459,929,kiwi,467
17460,929,kiwi,726
17461,929,kiwi,806
17462,929,kiwi,669
17463,929,kiwi,1092
17464,929,kiwi,750
17465,929,kiwi,946
17466,929,kiwi,473
17467,929,kiwi,179
17468,929,kiwi,684
17469,929,kiwi,131
17470,929,kiwi,198
17471,929,kiwi,62
17472,929,kiwi,957
17473,929,kiwi,1030
17474,929,kiwi,1031
17475,929,kiwi,524
17476,1232,kohlrabi,761
17477,1232,kohlrabi,764
17478,1232,kohlrabi,424
17479,1232,kohlrabi,703
17480,1232,kohlrabi,899
17481,1232,kohlrabi,431
17482,1232,kohlrabi,292
17483,1232,kohlrabi,836
17484,1232,kohlrabi,772
17485,1232,kohlrabi,912
17486,1232,kohlrabi,435
17487,1232,kohlrabi,645
17488,1232,kohlrabi,560
17489,1232,kohlrabi,984
17490,1232,kohlrabi,786
17491,1232,kohlrabi,929
17492,1232,kohlrabi,136
17493,1232,kohlrabi,108
17494,1232,kohlrabi,798
17495,1232,kohlrabi,599
17496,1232,kohlrabi,40
17497,1232,kohlrabi,742
17498,1232,kohlrabi,172
17499,1232,kohlrabi,330
17500,1232,kohlrabi,890
17501,1232,kohlrabi,957
17502,1232,kohlrabi,689
17503,1232,kohlrabi,960
17504,1308,kola nut,806
17505,1308,kola nut,1040
17506,1308,kola nut,545
17507,1308,kola nut,176
17508,1308,kola nut,565
17509,1308,kola nut,704
17510,1308,kola nut,990
17511,1308,kola nut,1042
17512,1308,kola nut,798
17513,1308,kola nut,292
17514,463,kola tea,0
17515,463,kola tea,1
17516,463,kola tea,565
17517,463,kola tea,573
17518,463,kola tea,577
17519,463,kola tea,578
17520,463,kola tea,720
17521,463,kola tea,19
17522,463,kola tea,584
17523,463,kola tea,22
17524,463,kola tea,595
17525,463,kola tea,33
17526,463,kola tea,599
17527,463,kola tea,37
17528,463,kola tea,45
17529,463,kola tea,606
17530,463,kola tea,50
17531,463,kola tea,317
17532,463,kola tea,52
17533,463,kola tea,609
17534,463,kola tea,611
17535,463,kola tea,616
17536,463,kola tea,62
17537,463,kola tea,63
17538,463,kola tea,628
17539,463,kola tea,75
17540,463,kola tea,645
17541,463,kola tea,90
17542,463,kola tea,91
17543,463,kola tea,93
17544,463,kola tea,95
17545,463,kola tea,657
17546,463,kola tea,103
17547,463,kola tea,107
17548,463,kola tea,756
17549,463,kola tea,670
17550,463,kola tea,673
17551,463,kola tea,118
17552,463,kola tea,675
17553,463,kola tea,676
17554,463,kola tea,680
17555,463,kola tea,682
17556,463,kola tea,136
17557,463,kola tea,690
17558,463,kola tea,693
17559,463,kola tea,697
17560,463,kola tea,847
17561,463,kola tea,704
17562,463,kola tea,158
17563,463,kola tea,159
17564,463,kola tea,724
17565,463,kola tea,413
17566,463,kola tea,174
17567,463,kola tea,734
17568,463,kola tea,735
17569,463,kola tea,177
17570,463,kola tea,767
17571,463,kola tea,183
17572,463,kola tea,184
17573,463,kola tea,196
17574,463,kola tea,198
17575,463,kola tea,203
17576,463,kola tea,761
17577,463,kola tea,764
17578,463,kola tea,766
17579,463,kola tea,211
17580,463,kola tea,220
17581,463,kola tea,772
17582,463,kola tea,224
17583,463,kola tea,846
17584,463,kola tea,227
17585,463,kola tea,235
17586,463,kola tea,784
17587,463,kola tea,793
17588,463,kola tea,794
17589,463,kola tea,798
17590,463,kola tea,521
17591,463,kola tea,600
17592,463,kola tea,800
17593,463,kola tea,806
17594,463,kola tea,811
17595,463,kola tea,813
17596,463,kola tea,848
17597,463,kola tea,822
17598,463,kola tea,559
17599,463,kola tea,273
17600,463,kola tea,826
17601,463,kola tea,827
17602,463,kola tea,275
17603,463,kola tea,282
17604,463,kola tea,610
17605,463,kola tea,288
17606,463,kola tea,292
17607,463,kola tea,836
17608,463,kola tea,294
17609,463,kola tea,841
17610,463,kola tea,298
17611,463,kola tea,299
17612,463,kola tea,858
17613,463,kola tea,771
17614,463,kola tea,311
17615,463,kola tea,875
17616,463,kola tea,1068
17617,463,kola tea,326
17618,463,kola tea,885
17619,463,kola tea,886
17620,463,kola tea,126
17621,463,kola tea,340
17622,463,kola tea,895
17623,463,kola tea,345
17624,463,kola tea,346
17625,463,kola tea,357
17626,463,kola tea,909
17627,463,kola tea,912
17628,463,kola tea,1089
17629,463,kola tea,6
17630,463,kola tea,922
17631,463,kola tea,20
17632,463,kola tea,925
17633,463,kola tea,243
17634,463,kola tea,384
17635,463,kola tea,387
17636,463,kola tea,397
17637,463,kola tea,400
17638,463,kola tea,943
17639,463,kola tea,410
17640,463,kola tea,415
17641,463,kola tea,954
17642,463,kola tea,249
17643,463,kola tea,961
17644,463,kola tea,423
17645,463,kola tea,424
17646,463,kola tea,427
17647,463,kola tea,971
17648,463,kola tea,978
17649,463,kola tea,980
17650,463,kola tea,435
17651,463,kola tea,985
17652,463,kola tea,990
17653,463,kola tea,442
17654,463,kola tea,440
17655,463,kola tea,445
17656,463,kola tea,995
17657,463,kola tea,996
17658,463,kola tea,1002
17659,463,kola tea,1004
17660,463,kola tea,1007
17661,463,kola tea,460
17662,463,kola tea,466
17663,463,kola tea,1015
17664,463,kola tea,545
17665,463,kola tea,1023
17666,463,kola tea,1040
17667,463,kola tea,1064
17668,463,kola tea,519
17669,463,kola tea,667
17670,463,kola tea,1069
17671,463,kola tea,524
17672,463,kola tea,927
17673,463,kola tea,1080
17674,463,kola tea,1082
17675,463,kola tea,737
17676,463,kola tea,541
17677,463,kola tea,1092
17678,463,kola tea,1104
17679,463,kola tea,1013
17680,463,kola tea,1095
17681,463,kola tea,549
17682,463,kola tea,550
17683,463,kola tea,1102
17684,463,kola tea,554
17685,463,kola tea,556
17686,819,krill,68
17687,819,krill,686
17688,819,krill,827
17689,819,krill,595
17690,819,krill,1004
17691,819,krill,599
17692,819,krill,231
17693,819,krill,264
17694,819,krill,984
17695,819,krill,890
17696,819,krill,806
17697,819,krill,287
17698,819,krill,203
17699,819,krill,285
17700,819,krill,12
17701,819,krill,943
17702,819,krill,1059
17703,819,krill,118
17704,1248,kumazasa,277
17705,1062,kumquat,156
17706,1062,kumquat,1092
17707,1062,kumquat,296
17708,1062,kumquat,862
17709,1062,kumquat,1095
17710,1062,kumquat,628
17711,1062,kumquat,684
17712,1062,kumquat,131
17713,1062,kumquat,132
17714,1062,kumquat,1062
17715,1062,kumquat,449
17716,498,kumquat peel oil,343
17717,498,kumquat peel oil,141
17718,498,kumquat peel oil,967
17719,498,kumquat peel oil,146
17720,498,kumquat peel oil,1055
17721,498,kumquat peel oil,88
17722,498,kumquat peel oil,1056
17723,498,kumquat peel oil,164
17724,498,kumquat peel oil,644
17725,498,kumquat peel oil,7
17726,498,kumquat peel oil,299
17727,498,kumquat peel oil,923
17728,498,kumquat peel oil,21
17729,498,kumquat peel oil,234
17730,498,kumquat peel oil,444
17731,498,kumquat peel oil,856
17732,498,kumquat peel oil,387
17733,498,kumquat peel oil,311
17734,498,kumquat peel oil,798
17735,498,kumquat peel oil,64
17736,498,kumquat peel oil,736
17737,498,kumquat peel oil,1017
17738,498,kumquat peel oil,473
17739,498,kumquat peel oil,881
17740,498,kumquat peel oil,757
17741,498,kumquat peel oil,407
17742,498,kumquat peel oil,203
17743,498,kumquat peel oil,821
17744,498,kumquat peel oil,760
17745,594,labdanum,747
17746,594,labdanum,688
17747,1138,labiatae,996
17748,1138,labiatae,650
17749,1221,lamb,559
17750,1221,lamb,275
17751,1221,lamb,424
17752,1221,lamb,285
17753,1221,lamb,631
17754,1221,lamb,978
17755,1221,lamb,292
17756,1221,lamb,764
17757,1221,lamb,982
17758,1221,lamb,984
17759,1221,lamb,299
17760,1221,lamb,1028
17761,1221,lamb,724
17762,1221,lamb,481
17763,1221,lamb,595
17764,1221,lamb,734
17765,1221,lamb,40
17766,1221,lamb,460
17767,1221,lamb,189
17768,1221,lamb,317
17769,1221,lamb,195
17770,1221,lamb,196
17771,1221,lamb,198
17772,1221,lamb,1025
17773,1221,lamb,890
17774,1221,lamb,203
17775,1221,lamb,645
17776,1221,lamb,338
17777,1221,lamb,67
17778,1221,lamb,627
17779,1221,lamb,345
17780,1221,lamb,72
17781,1221,lamb,73
17782,1221,lamb,1042
17783,1221,lamb,903
17784,1221,lamb,84
17785,1221,lamb,909
17786,1221,lamb,772
17787,1221,lamb,229
17788,1221,lamb,915
17789,1221,lamb,916
17790,1221,lamb,83
17791,1221,lamb,782
17792,1221,lamb,1064
17793,1221,lamb,926
17794,1221,lamb,657
17795,1221,lamb,798
17796,1221,lamb,524
17797,1221,lamb,526
17798,1221,lamb,243
17799,1221,lamb,115
17800,1221,lamb,249
17801,1221,lamb,118
17802,1221,lamb,400
17803,1221,lamb,806
17804,1221,lamb,1104
17805,1221,lamb,1013
17806,1221,lamb,811
17807,1221,lamb,549
17808,1221,lamb,550
17809,1221,lamb,961
17810,1221,lamb,136
17811,1221,lamb,689
17812,1221,lamb,554
17813,1221,lamb,555
17814,1221,lamb,556
17815,1213,lamb liver,365
17816,1213,lamb liver,663
17817,1213,lamb liver,811
17818,1213,lamb liver,262
17819,1213,lamb liver,753
17820,1213,lamb liver,911
17821,1213,lamb liver,516
17822,1213,lamb liver,689
17823,1213,lamb liver,205
17824,409,laminaria japonica,259
17825,785,lantana camara oil,793
17826,273,larch tree,861
17827,1086,lard,882
17828,1086,lard,199
17829,733,larix,1099
17830,838,larix americana,906
17831,960,larix deciduas,1003
17832,800,lauraceae,650
17833,976,laurel,829
17834,976,laurel,273
17835,976,laurel,764
17836,976,laurel,700
17837,976,laurel,146
17838,976,laurel,704
17839,976,laurel,504
17840,976,laurel,772
17841,976,laurel,295
17842,976,laurel,157
17843,976,laurel,370
17844,976,laurel,719
17845,976,laurel,645
17846,976,laurel,165
17847,976,laurel,761
17848,976,laurel,378
17849,976,laurel,784
17850,976,laurel,628
17851,976,laurel,786
17852,976,laurel,1067
17853,976,laurel,325
17854,976,laurel,1069
17855,976,laurel,793
17856,976,laurel,650
17857,976,laurel,177
17858,976,laurel,602
17859,976,laurel,101
17860,976,laurel,185
17861,976,laurel,1088
17862,976,laurel,1015
17863,976,laurel,806
17864,976,laurel,1092
17865,976,laurel,198
17866,976,laurel,136
17867,1413,laurel leaf,549
17868,1413,laurel leaf,602
17869,1413,laurel leaf,165
17870,850,laurel leaf oil,602
17871,850,laurel leaf oil,165
17872,933,lavandin,573
17873,933,lavandin,434
17874,933,lavandin,650
17875,933,lavandin,522
17876,933,lavandin,798
17877,933,lavandin,704
17878,933,lavandin,954
17879,933,lavandin,651
17880,933,lavandin,291
17881,933,lavandin,586
17882,933,lavandin,325
17883,933,lavandin,657
17884,933,lavandin,995
17885,933,lavandin,1015
17886,922,lavandin oil,573
17887,922,lavandin oil,522
17888,922,lavandin oil,291
17889,20,lavender,243
17890,20,lavender,898
17891,20,lavender,703
17892,20,lavender,906
17893,20,lavender,978
17894,20,lavender,571
17895,20,lavender,1052
17896,20,lavender,573
17897,20,lavender,434
17898,20,lavender,913
17899,20,lavender,375
17900,20,lavender,374
17901,20,lavender,97
17902,20,lavender,21
17903,20,lavender,784
17904,20,lavender,519
17905,20,lavender,587
17906,20,lavender,522
17907,20,lavender,995
17908,20,lavender,384
17909,20,lavender,387
17910,20,lavender,311
17911,20,lavender,650
17912,20,lavender,798
17913,20,lavender,203
17914,20,lavender,393
17915,20,lavender,602
17916,20,lavender,670
17917,20,lavender,45
17918,20,lavender,322
17919,20,lavender,1015
17920,20,lavender,547
17921,20,lavender,171
17922,20,lavender,549
17923,20,lavender,954
17924,20,lavender,61
17925,20,lavender,1103
17926,20,lavender,756
17927,20,lavender,760
17928,460,lavender delphinensis,132
17929,700,lavender oil,1052
17930,700,lavender oil,573
17931,700,lavender oil,243
17932,700,lavender oil,547
17933,700,lavender oil,602
17934,700,lavender oil,374
17935,700,lavender oil,61
17936,700,lavender oil,21
17937,700,lavender oil,1103
17938,700,lavender oil,322
17939,700,lavender oil,995
17940,700,lavender oil,384
17941,700,lavender oil,45
17942,779,lavender vera oil,978
17943,1465,leaf,806
17944,1465,leaf,730
17945,1465,leaf,793
17946,1465,leaf,764
17947,1465,leaf,367
17948,1465,leaf,967
17949,1465,leaf,610
17950,1465,leaf,151
17951,1465,leaf,645
17952,1465,leaf,155
17953,1465,leaf,772
17954,1465,leaf,680
17955,1465,leaf,1092
17956,1465,leaf,426
17957,1465,leaf,361
17958,1465,leaf,390
17959,1465,leaf,273
17960,1465,leaf,628
17961,1465,leaf,785
17962,1465,leaf,786
17963,1465,leaf,1069
17964,591,leaf oil,1069
17965,811,lean fish,272
17966,811,lean fish,275
17967,811,lean fish,423
17968,811,lean fish,424
17969,811,lean fish,282
17970,811,lean fish,972
17971,811,lean fish,286
17972,811,lean fish,978
17973,811,lean fish,649
17974,811,lean fish,714
